generation,eval_avg,eval_best,avg_fitness,topk_fitness,avg_fitness_std,topk_fitness_std,avg_len,tr_time,pct_self_play,eval_time
156,,,1.0924724340438843,1.435194969177246,0.25477463006973267,0.04591658338904381,656.8650512695312,33.74449849128723,0.0008380659999999999,0
157,,,1.062565803527832,1.416314959526062,0.27298474311828613,0.05626595765352249,678.8360595703125,33.74449157714844,0.0008487760000000001,0
158,,,1.0900473594665527,1.4424898624420166,0.2638188302516937,0.05376114696264267,673.2140502929688,33.752870082855225,0.000859554,0
159,,,1.0877357721328735,1.4395098686218262,0.2599911689758301,0.050405874848365784,662.2780151367188,33.75136137008667,0.0008703999999999999,0
160,1.1322399669885634,1.5420000553131104,1.087217092514038,1.442384958267212,0.25805264711380005,0.06015769764780998,672.6080322265625,33.747002840042114,0.000881314,10.953805685043335
161,,,1.0878018140792847,1.4376798868179321,0.26003170013427734,0.05589975416660309,666.7550048828125,33.74864149093628,0.0008922959999999999,0
162,,,1.0833567380905151,1.4453399181365967,0.26458534598350525,0.054435744881629944,664.281005859375,33.749128103256226,0.0009033459999999999,0
163,,,1.0931971073150635,1.4407448768615723,0.25325706601142883,0.05708122253417969,656.0560302734375,33.75512361526489,0.0009144640000000001,0
164,,,1.0891765356063843,1.4273899793624878,0.26429978013038635,0.05140090361237526,660.4210205078125,33.73875284194946,0.0009256500000000001,0
165,,,1.087708592414856,1.4297548532485962,0.26336759328842163,0.0561705008149147,654.8750610351562,33.25993609428406,0.000936904,0
166,,,1.0732402801513672,1.4325000047683716,0.2705996632575989,0.05983344465494156,667.2490234375,33.75837564468384,0.000948226,0
167,,,1.083508014678955,1.4486149549484253,0.2734593152999878,0.05699901282787323,667.2190551757812,33.75316309928894,0.0009596159999999998,0
168,,,1.0813685655593872,1.4334299564361572,0.26315221190452576,0.05891173332929611,665.4810180664062,33.7518584728241,0.0009710739999999998,0
169,,,1.0722980499267578,1.4308500289916992,0.2776283621788025,0.04429011419415474,669.3310546875,33.750967264175415,0.0009826000000000001,0
170,1.0985749757289887,1.506500005722046,1.0753960609436035,1.4282948970794678,0.2796696722507477,0.05107766017317772,658.4280395507812,31.226600885391235,0.000994194,12.455254316329956
171,,,1.0702674388885498,1.4196875095367432,0.2716132700443268,0.057453978806734085,673.2970581054688,33.67533326148987,0.001005856,0
172,,,1.0883995294570923,1.4295049905776978,0.2603781223297119,0.053749535232782364,653.8740234375,32.113081216812134,0.0010175859999999998,0
